SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.478369008,38,0,0.425508153,4476.0,6,0,3,0,5.0
0,0.618052428,28,0,0.067386523,5000.0,5,0,0,0,0.0
0,0.9999999,69,0,68.0,,4,0,0,0,0.0
0,0.207056117,37,1,0.532917063,7366.0,17,0,1,0,2.0
1,0.9999999,22,98,0.0,800.0,0,98,0,98,0.0
0,0.034559039,80,0,0.016281063,3500.0,8,0,0,0,0.0
0,0.045785834,44,0,0.926482535,2461.0,18,0,2,0,3.0
0,0.08599181,60,0,0.009522298,6300.0,3,0,0,0,1.0
0,0.15492473,55,0,1318.0,,6,0,1,0,
0,0.138714451,59,0,1651.0,,3,0,1,0,0.0
0,0.0,50,0,0.0,1200.0,4,0,0,0,0.0
0,0.002797453,39,0,0.230863237,9000.0,3,0,2,0,2.0
0,0.616923765,40,0,43843.0,,14,0,1,0,0.0
0,0.870283962,45,0,0.463192101,8000.0,8,0,2,0,0.0
0,0.0,42,0,1.233941515,4000.0,8,0,4,0,1.0
0,0.329063678,63,0,0.317504182,13750.0,13,0,3,0,1.0
0,0.134639562,75,0,0.058594835,3600.0,6,0,0,0,0.0
0,0.028630072,45,0,0.125099421,8800.0,3,0,1,0,3.0
0,0.9999999,34,0,0.0,2781.0,0,0,0,0,2.0
0,0.096149953,38,0,0.140514598,7500.0,4,0,0,0,1.0
0,0.05652873,47,0,59.0,,4,0,0,0,
0,0.9999999,0,1,0.436927179,6000.0,6,0,2,0,2.0
0,0.254840762,59,1,1.171865627,3333.0,16,0,2,0,0.0
0,0.9999999,49,0,0.112720403,3175.0,2,0,0,0,2.0
0,0.039612005,58,0,0.240635641,12333.0,10,0,2,0,2.0
0,0.0,75,0,2022.0,,8,0,2,0,0.0
0,0.074355797,36,0,149.4230769,25.0,8,0,2,0,0.0
1,0.888119954,43,0,0.157022548,3680.0,5,0,0,0,2.0
0,0.0,41,0,0.452283817,12500.0,11,0,4,0,2.0
0,0.06677379,39,0,0.48129106,3500.0,3,0,1,0,0.0
1,0.573796369,36,0,0.322923173,1600.0,8,0,0,1,2.0
0,1.007132668,27,0,0.404624277,864.0,5,0,0,0,0.0
0,0.001597539,56,0,646.0,,2,0,1,0,0.0
0,0.003815949,86,0,0.001349528,5927.0,6,0,0,0,0.0
0,0.005401184,61,0,23.0,,6,0,0,0,0.0
0,0.257163372,78,1,2.523076923,649.0,23,0,1,0,0.0
0,0.508032798,39,0,2.53030303,725.0,5,0,2,0,0.0
1,0.342050336,56,2,0.470570525,6642.0,20,0,1,0,1.0
0,0.003210396,84,0,6.0,,5,0,0,0,0.0
0,0.231903271,50,0,0.335812706,8200.0,10,0,1,0,0.0
0,0.0,40,0,0.095580884,5000.0,9,0,0,0,1.0
0,0.29368963,52,1,8.439873418,315.0,7,0,2,0,2.0
0,0.0,31,0,0.153772225,2080.0,8,0,0,0,0.0
0,0.057049334,68,0,0.299864437,11064.0,7,0,4,0,0.0
0,0.094721389,38,0,0.393989983,5390.0,20,0,2,0,1.0
0,0.00255292,82,0,0.0,,2,0,0,0,0.0
0,0.009568252,35,0,1.185773075,1700.0,13,0,1,0,2.0
0,0.001872956,80,0,782.0,,7,0,1,0,
0,0.665311156,42,0,0.650887574,6083.0,7,0,1,0,2.0
0,0.175377515,48,0,0.264136793,20000.0,6,0,1,0,2.0
0,0.97190281,47,1,0.298211882,5200.0,6,0,1,0,2.0
0,0.16388759,31,0,0.040682415,2285.0,3,0,0,0,1.0
0,0.9999999,49,0,806.0,,2,0,0,0,0.0
0,0.970289959,69,0,0.190936355,3000.0,3,0,0,0,0.0
0,0.193795425,40,1,0.546981208,2500.0,10,0,1,0,0.0
0,0.000335563,55,0,964.0,,7,0,1,0,1.0
0,0.000475311,87,0,1.0,,4,0,0,0,
0,0.650412188,47,0,1346.5,1.0,6,0,0,0,0.0
0,0.020795841,24,0,0.001411433,2833.0,1,0,0,0,0.0
0,0.907163543,40,1,0.389689821,6866.0,11,0,1,0,2.0
0,0.213394171,60,0,3126.0,,20,0,1,0,
0,0.004385837,72,0,3004.0,,11,0,2,0,0.0
0,0.075444993,76,0,2346.0,,10,0,1,0,1.0
0,0.166863136,38,1,0.383077472,2800.0,9,0,1,0,1.0
0,0.000959962,76,0,1947.0,,5,0,2,0,0.0
0,0.376659049,61,0,0.354347451,17400.0,14,0,2,0,1.0
0,0.0,33,0,0.262358023,6250.0,5,0,2,0,2.0
0,0.768105797,51,0,1515.0,,2,0,1,0,3.0
0,0.398717785,71,0,0.722515723,3974.0,14,0,1,0,0.0
0,0.329094183,48,0,0.268591772,7583.0,8,0,0,0,1.0
0,0.02853991,76,0,0.194282293,6680.0,8,0,1,0,1.0
0,0.019366021,72,1,0.004855755,3500.0,5,0,0,0,0.0
0,0.142030346,52,0,0.598436648,5500.0,18,0,3,0,0.0
0,0.9999999,54,0,2858.0,,3,0,1,0,0.0
1,1.053406239,39,0,0.312601088,6800.0,20,0,1,0,2.0
0,0.12451056,62,0,0.556481173,3000.0,8,0,2,0,1.0
0,0.004699765,40,0,0.009178322,4575.0,3,0,0,0,1.0
0,0.129262632,27,0,0.00314911,6350.0,4,0,0,0,2.0
0,0.451092734,45,0,0.448629162,10540.0,8,0,2,0,2.0
0,0.124367227,40,0,0.332907892,4700.0,9,0,0,0,0.0
0,0.9999999,46,0,0.655902004,3591.0,2,0,1,0,2.0
0,0.432608917,63,0,2691.0,,4,0,2,1,0.0
0,0.749097907,75,0,416.0,,6,0,0,1,0.0
0,0.479550682,40,0,0.262263208,18000.0,3,0,2,0,3.0
0,0.075293544,71,0,64.0,,5,0,0,0,0.0
0,0.113551937,64,0,0.170857316,3300.0,8,0,0,0,0.0
0,0.379690578,50,0,0.49241764,5736.0,13,0,1,0,2.0
0,0.007752258,79,0,0.218237705,3903.0,9,0,1,0,1.0
0,0.134408028,45,1,0.318657261,4110.0,10,0,1,1,1.0
0,0.05028161,38,0,0.41909621,5487.0,9,0,1,0,3.0
0,0.063354932,63,1,0.21143763,8200.0,7,0,1,0,0.0
0,0.290809705,56,0,0.370648734,15167.0,25,0,1,0,2.0
0,0.975640793,48,0,0.901569566,3758.0,12,0,1,0,0.0
0,0.590277268,66,1,0.458756874,6000.0,9,0,1,0,0.0
0,0.928214357,30,1,0.027000777,5147.0,1,0,0,0,3.0
0,0.560065239,44,0,0.118126965,23533.0,11,0,0,0,0.0
0,0.201479852,31,0,0.34985791,3166.0,9,0,1,0,0.0
0,0.033838122,74,0,52.0,,8,0,0,0,0.0
0,0.223976424,64,0,0.391277181,8001.0,6,0,2,0,0.0
0,0.017333837,66,0,0.010278114,6615.0,8,0,1,0,0.0
0,0.818020015,39,2,0.637759224,3712.0,8,0,0,0,0.0
0,0.067773306,78,0,0.156868989,15700.0,7,0,1,0,1.0
0,0.025459356,63,0,0.326794591,18708.0,30,0,3,0,1.0
0,0.622771519,30,3,0.394499549,4435.0,7,0,1,0,1.0
0,0.014710953,51,0,845.0,,4,0,1,0,0.0
0,0.347069241,67,0,0.552445401,3250.0,8,0,1,0,1.0
0,0.305619427,55,2,0.325650369,11800.0,15,0,2,0,2.0
0,0.674704303,44,0,0.423958907,5450.0,9,0,2,0,1.0
0,0.023995201,69,0,353.0,,4,0,0,0,0.0
0,0.9999999,22,0,0.201865423,1500.0,1,0,0,0,0.0
0,0.033391335,57,0,0.316239316,6083.0,6,0,2,0,0.0
0,0.097072573,68,0,1144.0,,4,0,1,0,0.0
0,0.9999999,80,0,0.0,,4,0,0,0,
0,0.13578126,49,0,1480.0,,18,0,1,0,0.0
0,0.073446574,58,0,856.0,,5,0,1,0,
0,0.9999999,28,0,0.0,,0,3,0,0,
0,0.008690143,56,0,0.328863606,7382.0,14,0,2,0,0.0
0,0.0,57,0,0.0,8800.0,1,0,0,0,1.0
0,0.094968344,49,0,0.004181913,1912.0,1,0,0,0,0.0
0,0.374794612,57,0,0.112760557,13000.0,8,0,0,0,0.0
0,0.057384174,47,0,0.886022795,5000.0,12,0,2,0,0.0
0,0.0,53,0,0.006516588,3375.0,5,0,0,0,0.0
0,0.039499013,52,0,0.642686994,2098.0,7,0,1,0,0.0
1,0.487586383,32,3,0.376897445,2700.0,9,2,0,3,0.0
0,0.03718297,69,4,0.254767517,4666.0,13,0,1,0,0.0
0,0.9999999,49,0,0.451419432,2500.0,4,0,0,0,0.0
0,0.71680944,49,0,0.29318542,8833.0,4,0,1,0,0.0
0,0.103712187,47,0,0.34396906,4136.0,11,0,1,0,2.0
1,0.329877908,48,0,0.402533374,13183.0,7,0,2,0,2.0
0,0.9999999,74,0,0.535235732,4029.0,6,0,1,0,0.0
0,0.201663466,67,0,882.0,,6,0,1,0,0.0
0,0.425983925,70,0,0.08447888,4000.0,6,0,0,0,0.0
0,0.912711017,67,0,0.282743451,5000.0,6,0,0,0,0.0
0,0.106735078,85,1,0.057825485,5775.0,5,0,0,0,0.0
0,0.010073103,50,0,0.253749056,9268.0,7,0,2,0,2.0
0,0.210858301,58,0,251.0,,3,0,0,0,1.0
0,0.738545657,40,0,0.474944934,3631.0,10,0,0,0,0.0
0,0.04753978,53,0,0.394813238,5166.0,8,0,2,0,0.0
0,0.279921652,57,0,0.412625096,7793.0,10,0,2,0,0.0
1,0.9999999,60,2,0.462719298,2735.0,3,0,1,0,3.0
0,0.716414179,53,0,0.376412024,5222.0,4,0,2,0,0.0
0,0.142665932,41,0,3201.0,,8,0,1,0,0.0
0,0.0,31,1,0.194046808,4400.0,10,0,0,0,1.0
0,0.012287803,59,0,23.0,,8,0,0,0,0.0
0,0.046901617,61,0,0.633949847,8812.0,8,0,3,0,0.0
0,0.0,57,0,0.156227502,4166.0,3,0,1,0,0.0
0,0.676419527,57,2,0.306154537,13355.0,8,0,1,0,0.0
0,0.036765808,60,0,0.141090825,8653.0,5,0,1,0,1.0
0,0.019748525,58,0,0.240788933,7300.0,8,0,1,0,0.0
0,0.117322067,70,0,140.0,,1,0,0,0,0.0
0,0.9999999,31,0,0.004196871,2620.0,0,1,0,0,2.0
0,0.277976334,43,1,0.300095572,9416.0,17,0,2,0,0.0
0,0.0,31,0,0.001445684,4841.0,2,1,0,1,3.0
0,0.01557933,61,0,48.0,,23,0,0,0,0.0
0,0.288493001,31,0,0.072705241,3300.0,3,0,0,0,0.0
0,0.00574175,67,0,0.002332556,3000.0,5,0,0,0,0.0
1,0.064123591,65,0,0.446031746,1889.0,6,0,1,0,0.0
0,0.05775328,37,0,0.00777605,4500.0,1,0,0,0,3.0
0,0.134711898,54,1,0.285340909,8799.0,10,1,2,0,2.0
0,0.0,26,0,0.378197998,898.0,2,0,0,0,0.0
0,0.670774203,47,0,0.322836538,4159.0,7,0,1,0,0.0
0,0.047190562,25,0,0.003249188,4000.0,3,0,0,0,0.0
0,0.024125691,57,0,0.004273973,9124.0,5,0,0,0,1.0
0,0.9999999,57,2,0.055990668,6000.0,1,0,0,0,0.0
0,0.147352918,76,0,1180.0,,5,0,1,0,0.0
0,0.81119138,45,4,0.158851537,6930.0,7,0,0,0,2.0
0,0.0,55,0,0.423394151,4000.0,9,0,1,0,0.0
1,0.120240237,43,0,0.477932212,4100.0,16,1,1,0,3.0
0,0.244065375,54,0,0.04132415,4500.0,7,0,0,0,2.0
0,0.109344651,62,0,226.0,,7,0,0,0,0.0
0,0.301152442,46,0,0.254661625,7668.0,10,0,1,0,3.0
0,0.0,44,0,0.477124183,2600.0,3,0,1,0,0.0
0,0.966675923,60,0,1207.0,,6,0,1,0,0.0
0,0.012046296,46,0,0.347844199,4800.0,4,0,1,0,2.0
0,0.001343847,73,0,0.058920887,6041.0,9,0,1,0,0.0
0,0.0,66,2,0.279759036,4149.0,8,0,1,0,3.0
0,0.0,64,0,0.164980864,7315.0,7,0,1,0,1.0
0,0.946668444,49,0,1.223695112,2413.0,6,0,1,0,0.0
0,0.0,50,0,0.636600739,4600.0,4,0,1,0,1.0
0,0.06009442,69,1,1562.0,,8,0,1,0,0.0
0,0.9999999,50,0,0.241507499,7800.0,3,0,2,0,2.0
0,0.14881565,78,0,0.186468922,6000.0,18,0,1,0,0.0
0,0.00059381,73,0,0.303391384,3272.0,10,0,1,0,0.0
0,0.092283078,37,0,0.096723706,9583.0,5,0,2,0,3.0
0,0.9999999,56,0,3221.0,,3,0,1,0,0.0
0,0.890849296,55,0,0.337141468,16455.0,14,0,1,0,3.0
0,0.971772304,32,1,0.481253605,5200.0,10,0,1,0,1.0
0,0.52505486,35,0,0.535377583,10500.0,14,0,2,0,1.0
0,0.005912062,40,0,10.0,,4,0,0,0,0.0
0,0.033343565,50,0,506.0,,13,0,1,0,0.0
0,0.015256925,67,0,1535.0,,14,0,1,0,0.0
0,0.528606423,58,0,2718.0,,10,0,1,0,0.0
0,0.0,53,0,0.470652935,10000.0,6,0,2,0,3.0
0,0.0,50,0,0.0,,3,0,0,0,0.0
0,0.306845004,41,0,0.691913511,8000.0,6,0,2,0,1.0
0,0.032806737,52,0,0.209671555,8250.0,6,0,1,0,0.0
0,0.138974199,49,0,0.946931241,2166.0,14,0,2,0,2.0
0,0.724461941,38,0,0.383682176,7500.0,7,0,1,0,1.0
0,0.236176382,35,0,0.021257212,3292.0,2,0,0,0,1.0
0,0.019811546,56,0,0.067488752,6000.0,19,0,1,0,0.0
1,0.71314741,25,0,0.144663334,3400.0,2,2,0,1,0.0
0,0.031308619,35,0,0.74385123,3333.0,14,0,1,0,0.0
0,0.170572565,59,0,0.159903341,12000.0,5,0,1,0,2.0
0,0.550448318,52,0,0.515559458,10250.0,9,0,3,0,0.0
0,1.051792829,40,1,444.0,,2,1,0,0,0.0
0,0.763895971,47,1,0.019945603,2205.0,2,0,0,0,0.0
0,0.048594264,43,0,0.544163064,8094.0,11,0,2,0,2.0
0,0.9999999,50,1,0.177332682,2046.0,2,0,0,0,0.0
0,0.137993429,39,0,0.310157195,6615.0,7,0,1,0,2.0
0,0.000874973,47,0,1702.0,,5,0,0,0,0.0
0,0.0,57,0,3464.0,,18,0,1,0,0.0
0,0.168990729,74,0,0.324279287,6000.0,10,0,1,0,1.0
0,0.09808129,49,0,0.343577397,7060.0,9,0,2,0,1.0
0,0.0,53,0,0.10480665,8300.0,13,0,0,0,0.0
0,0.310141261,81,0,0.186080857,5416.0,6,0,1,0,0.0
0,0.9999999,24,0,716.0,,3,0,0,0,1.0
0,0.113772455,86,0,1.0,,2,0,0,0,0.0
0,0.00618047,74,0,0.310732698,6400.0,14,0,1,0,0.0
0,0.092287617,61,0,0.229436075,7500.0,23,0,2,0,2.0
0,0.001360086,64,0,2.088227943,4000.0,14,0,3,0,0.0
0,0.025749356,64,0,0.002856871,10500.0,1,0,0,0,0.0
0,0.015533493,51,0,0.341898721,9300.0,13,0,2,0,1.0
0,0.9999999,34,0,0.566208083,2325.0,8,0,1,0,0.0
1,0.502339612,45,0,0.670501411,4606.0,11,0,1,0,0.0
0,0.182545436,47,0,0.407001667,8397.0,6,0,1,0,3.0
1,1.02055968,55,1,0.339822158,4160.0,5,0,1,1,0.0
0,0.001266624,65,0,1.0,,5,0,0,0,
0,0.228305823,51,0,0.317894495,8700.0,12,0,2,0,2.0
0,0.998365542,41,2,0.634497252,6185.0,11,0,3,0,3.0
0,0.028229872,85,0,1.023313905,1200.0,12,0,1,0,0.0
0,0.832695792,47,2,657.0,,6,0,0,3,0.0
0,0.056786302,34,0,0.175074184,7750.0,14,0,2,0,0.0
0,0.029132576,68,0,0.008222093,10337.0,10,0,1,0,1.0
0,0.017479642,55,0,904.0,,4,0,1,0,
0,0.0,92,0,0.0,,1,0,0,0,0.0
0,0.096421321,57,0,95.0,,5,0,0,0,0.0
0,0.00337544,45,0,1854.0,,7,0,1,0,0.0
0,0.702493864,63,0,0.582162622,4697.0,8,0,2,0,1.0
0,0.550778076,40,0,0.287658593,4334.0,9,0,0,0,1.0
0,0.9999999,24,1,0.120055517,1440.0,2,0,0,0,0.0
0,0.667771474,27,0,0.274493002,3500.0,8,0,0,0,2.0
0,0.052949084,85,0,0.009228994,5200.0,3,0,0,0,0.0
0,0.022130383,24,0,0.640682095,820.0,6,0,0,0,0.0
0,0.054521399,80,0,52.0,,5,0,0,0,0.0
0,0.0,36,0,0.297351182,3510.0,7,0,1,0,2.0
0,0.219351624,37,0,0.439532681,9500.0,7,0,2,0,3.0
0,0.377753225,31,1,0.286778819,8856.0,14,0,2,0,0.0
0,0.024534818,45,0,0.282101549,5100.0,4,0,1,0,0.0
0,0.006605598,65,1,0.263000272,7345.0,15,0,3,0,1.0
0,0.023180759,69,1,0.004286395,6298.0,4,0,0,0,1.0
0,0.9999999,23,0,0.0,1564.0,1,0,0,0,0.0
0,0.002122881,61,0,0.378457447,7519.0,19,0,2,0,0.0
1,0.9999999,27,1,0.180546302,1500.0,1,0,0,0,0.0
0,0.9999999,55,1,0.296968527,5178.0,9,0,1,0,0.0
0,0.9999999,49,0,0.0,,0,0,0,0,0.0
0,0.052468249,51,0,0.538227045,8200.0,6,0,2,0,1.0
0,0.747649731,59,1,0.583119736,10923.0,7,0,1,0,1.0
0,0.042478974,81,0,497.0,,7,0,0,0,0.0
0,0.21695296,66,0,0.071685663,3333.0,4,0,0,0,1.0
0,0.0,25,0,0.633373934,820.0,3,0,0,0,0.0
0,0.355891117,40,0,0.279944011,5000.0,5,0,0,0,2.0
1,0.618129534,67,2,0.74355659,11600.0,10,0,3,0,1.0
0,0.071573975,48,0,1.460769615,2000.0,11,0,1,0,0.0
0,0.876970768,39,0,0.134162209,6916.0,10,0,0,0,1.0
0,0.17723523,54,0,6961.0,,11,0,8,0,0.0
0,0.909096182,46,0,0.408053813,11000.0,11,0,0,0,3.0
0,0.006671051,56,0,0.295139973,9608.0,16,0,2,0,1.0
0,0.285742024,75,0,0.960485599,4200.0,10,0,1,0,0.0
0,0.090445157,74,0,2376.0,,5,0,1,0,0.0
0,0.310076467,37,0,0.255326195,9058.0,7,0,1,0,0.0
0,0.490329202,32,0,0.131642288,5400.0,5,0,0,0,0.0
0,0.007232834,68,0,101.0,0.0,7,0,0,0,0.0
0,0.007999878,65,0,15.0,,13,0,0,0,0.0
0,0.091786053,48,0,0.255955532,11333.0,18,0,2,0,0.0
0,0.9999999,56,0,0.195792301,11169.0,5,0,1,0,1.0
0,0.013610742,59,0,0.381959126,4256.0,8,0,1,0,4.0
0,0.101042926,75,0,0.2314854,4725.0,15,0,1,0,1.0
0,0.001450271,65,0,0.192450616,5112.0,5,0,1,0,0.0
0,0.14203046,64,0,0.142474558,5600.0,7,0,0,0,1.0
0,0.018342181,42,1,1.213939041,5150.0,13,0,2,0,0.0
0,0.031163934,35,0,0.414226539,7000.0,7,0,3,0,0.0
0,0.106929092,61,0,1077.0,,25,0,2,0,0.0
0,0.068024063,71,0,2174.0,,12,0,1,0,1.0
0,0.84490946,60,0,0.357151076,8690.0,6,0,1,0,2.0
0,0.656343656,23,0,0.011867583,1600.0,1,0,0,0,1.0
0,0.033499015,44,1,0.264764698,7500.0,10,0,1,0,2.0
0,0.75055604,41,0,4081.0,,8,0,1,0,3.0
0,0.000721853,55,0,0.756813417,6200.0,11,0,2,0,0.0
0,0.02628736,66,0,28.0,,7,0,0,0,0.0
0,0.324517776,34,0,1.154993515,3083.0,11,0,2,0,1.0
0,0.088536546,80,1,0.262975779,2600.0,17,0,1,0,0.0
0,0.878704043,57,0,0.433787844,8653.0,10,0,2,0,0.0
0,0.147220581,50,0,0.560725237,7500.0,4,0,1,0,2.0
0,0.425048367,57,0,0.656557998,7913.0,10,0,2,0,1.0
1,1.161118509,52,4,0.581637072,2308.0,7,2,1,1,3.0
0,0.002198504,64,0,2318.0,,6,0,1,0,1.0
0,0.002162459,70,0,0.295852074,4001.0,8,0,1,0,0.0
0,0.10910359,62,0,0.51242236,4185.0,18,0,1,0,0.0
0,0.291819198,36,0,1.199120352,2500.0,11,0,2,0,0.0
0,0.9999999,63,0,2417.0,,8,0,1,0,0.0
0,0.9999999,49,0,0.0,2916.0,0,0,0,0,3.0
0,0.043461431,53,0,0.317954578,7000.0,9,0,2,0,1.0
0,0.007041936,66,0,0.206385037,3100.0,14,0,0,0,1.0
1,0.954292244,51,0,0.494876533,5952.0,9,1,2,0,1.0
0,0.016828149,40,0,0.006498917,6000.0,11,0,0,0,0.0
0,0.004686543,83,0,0.23840041,3900.0,8,0,1,0,0.0
0,0.0,62,0,0.322899277,7187.0,9,0,1,0,0.0
0,0.495864307,65,0,0.21808269,2200.0,13,0,0,0,0.0
0,0.0,48,1,0.560394784,11043.0,7,0,3,0,3.0
0,0.066899337,26,0,0.381190368,2200.0,13,0,0,0,0.0
0,0.793567857,43,2,6784.0,0.0,14,0,3,0,1.0
0,0.402486879,62,0,0.474964006,6250.0,10,0,2,0,1.0
0,0.22241798,83,0,0.210679869,11310.0,7,0,2,0,0.0
0,0.149629605,32,0,0.301726749,3300.0,7,0,0,0,0.0
0,0.0795554,61,0,821.0,,4,0,1,0,0.0
0,0.406587688,53,0,0.173823676,18000.0,14,0,0,0,2.0
0,0.210757619,46,0,198.0,,3,0,0,0,
0,0.024308945,61,0,0.131221211,8900.0,12,0,1,0,0.0
0,0.193217061,63,0,863.0,,9,0,0,0,0.0
0,0.46561193,50,0,0.310209312,11704.0,18,0,2,0,3.0
0,0.592200967,57,0,0.488303989,28000.0,20,0,3,0,1.0
0,0.0,30,1,0.678464307,5000.0,13,0,2,0,0.0
0,0.009235196,70,0,0.124915749,4450.0,17,0,2,0,0.0
0,0.032768056,88,0,342.0,,2,0,1,0,
0,0.855420534,27,0,870.0,,15,0,0,0,0.0
0,0.0,47,1,0.544278273,5950.0,11,0,3,0,4.0
0,0.340517405,69,0,0.726255653,4200.0,8,0,1,0,0.0
0,0.008287427,55,0,0.115171335,7032.0,8,0,1,0,0.0
0,0.874334911,49,4,2146.0,,9,4,1,0,0.0
0,0.130675878,47,0,1.355361596,1603.0,3,0,2,0,0.0
0,0.196788144,46,0,0.275798412,10833.0,7,0,2,0,3.0
0,0.195492702,64,0,0.506415597,6000.0,16,0,2,0,1.0
0,0.0,48,0,0.0,,2,0,0,0,0.0
0,0.0,56,0,0.02309769,10000.0,3,0,0,0,1.0
0,0.04424295,53,1,1.340975897,1700.0,16,0,2,1,0.0
0,0.0,49,0,0.342692585,4166.0,7,0,2,0,3.0
0,0.951309549,67,1,11600.0,,9,0,2,1,0.0
0,0.001281723,42,1,0.240656986,4200.0,3,1,1,1,2.0
0,0.066580175,78,1,3156.0,,17,0,3,0,0.0
0,0.0,48,0,0.221781765,4792.0,6,0,1,0,0.0
0,0.970004285,51,1,0.145136486,5201.0,5,0,1,0,1.0
0,0.065724362,58,0,0.177323181,10900.0,12,0,2,0,0.0
0,0.9999999,62,0,0.0,3453.0,0,0,0,0,0.0
1,0.60459885,28,0,0.233850595,2770.0,5,1,0,0,0.0
0,0.021895553,33,0,5.959360426,1500.0,10,0,1,0,0.0
1,1.449251248,49,0,0.162706983,4166.0,3,0,0,3,0.0
0,0.078953666,52,0,2667.0,,9,0,2,0,2.0
0,0.036448324,49,0,0.10474334,7694.0,4,0,1,0,2.0
0,0.009037581,66,0,0.43739089,6300.0,7,0,1,0,0.0
0,0.025387962,24,0,10.0,,3,0,0,0,0.0
0,0.450273056,59,1,0.446010511,4185.0,8,0,2,0,0.0
0,0.006743041,74,0,1109.0,,10,0,1,0,0.0
0,0.196468417,32,0,0.476511655,8450.0,8,0,6,0,0.0
0,0.538606765,57,0,0.145332855,8366.0,6,0,0,0,1.0
0,0.070773663,84,2,1332.0,,9,1,1,0,0.0
0,0.103181556,32,0,0.38293825,6833.0,14,0,1,0,1.0
0,0.007497917,32,1,0.094283593,4040.0,2,0,0,0,1.0
0,0.812767041,55,0,0.394644936,12025.0,12,0,2,0,2.0
0,0.0412714,60,0,0.015687393,3505.0,7,0,0,0,0.0
0,0.0,63,0,0.24150905,9833.0,5,0,1,0,1.0
0,0.886111273,45,1,0.430775316,7583.0,13,3,2,0,3.0
0,0.554681861,70,0,1.069498069,4920.0,15,0,2,0,0.0
0,0.386654463,70,0,0.528301887,4875.0,12,0,1,0,0.0
0,0.420357669,40,0,0.988191423,1608.0,8,0,1,0,1.0
0,0.34899591,40,1,0.362204724,8000.0,14,0,2,0,0.0
0,1.034988337,40,1,0.015285996,6083.0,1,0,0,0,0.0
0,0.475620822,36,0,0.503681484,7333.0,18,0,1,0,1.0
0,0.062410967,64,0,0.254308337,6440.0,13,0,0,0,0.0
0,0.9999999,46,0,0.363340622,18750.0,7,0,2,0,0.0
0,0.009982676,73,0,0.169719828,3711.0,6,0,1,0,0.0
0,0.023070879,58,0,0.56238574,4375.0,10,0,1,0,1.0
0,0.517020503,63,0,2202.0,,7,0,2,0,0.0
0,0.483279904,42,0,0.567429071,8000.0,8,0,2,0,3.0
0,0.325831361,72,0,0.620641562,3584.0,23,0,1,0,0.0
0,0.002526183,53,0,0.516847516,1750.0,5,0,1,0,2.0
0,0.129572254,65,0,0.537125061,6100.0,23,0,1,0,2.0
0,0.095954335,64,0,0.251315513,4750.0,8,0,0,0,0.0
1,0.585918477,54,0,3.041366906,1667.0,13,0,3,0,2.0
0,0.002867389,89,0,0.001850139,4323.0,5,0,0,0,0.0
0,0.959258622,46,0,0.189431877,5790.0,10,0,0,0,3.0
0,0.032624592,67,3,0.008399695,9166.0,8,0,0,0,1.0
0,0.076269984,56,0,0.170266379,8333.0,7,0,1,0,0.0
0,0.138126498,46,0,0.176647672,9300.0,9,0,1,0,2.0
1,0.504523092,62,0,0.153018605,7900.0,4,0,0,0,0.0
0,0.582944704,39,0,127.0,,3,0,0,0,0.0
0,0.032999507,65,0,1497.0,,8,0,1,0,
0,0.333209153,38,0,0.231868714,11333.0,5,0,1,0,2.0
0,0.008235009,58,0,0.468265867,2000.0,3,0,1,0,1.0
0,0.931675402,37,1,0.271675475,7000.0,8,0,0,0,2.0
0,0.0,30,0,0.466844385,3000.0,4,0,1,0,0.0
0,0.059141863,35,0,0.50029994,3333.0,12,0,2,0,0.0
0,0.420346215,38,0,1.365630713,4375.0,12,0,2,0,2.0
0,0.0,63,0,0.0,5000.0,1,0,0,0,0.0
0,0.423687266,69,0,0.205025573,4496.0,4,0,0,0,1.0
1,1.070679073,61,0,488.0,,9,0,0,0,0.0
0,0.42071494,33,0,0.170487948,1700.0,4,0,0,0,1.0
0,0.008666254,29,0,1768.0,,7,0,2,0,
0,0.756769729,38,0,0.693017533,3250.0,5,0,1,0,1.0
0,0.11240869,51,0,0.112539274,3500.0,3,0,0,0,0.0
0,0.065752079,37,0,0.138445808,4889.0,5,0,0,1,2.0
0,0.0,62,0,0.066320739,18500.0,8,0,3,0,2.0
0,0.472477841,63,0,3122.0,,9,1,1,0,1.0
0,0.031637161,45,0,0.55873204,6750.0,16,0,4,1,4.0
0,0.310984308,54,0,0.480525575,2130.0,7,0,1,0,0.0
0,0.622282898,56,0,0.572396001,3100.0,9,0,1,0,0.0
0,0.9999999,33,0,0.456089277,2060.0,5,0,1,0,0.0
0,0.9999999,40,0,0.009696459,2371.0,1,0,0,1,0.0
0,0.008821836,70,0,0.004745255,4003.0,3,0,0,0,0.0
0,0.645416675,51,0,0.866997871,7044.0,11,0,3,0,0.0
0,0.0,37,0,0.136563877,1815.0,3,0,0,0,1.0
0,0.06351938,55,0,0.85228189,6200.0,14,0,3,0,2.0
0,0.9999999,48,0,0.084085237,5208.0,2,0,0,0,2.0
0,0.483002979,63,0,0.533617662,3985.0,21,0,1,0,0.0
